,user,Database,Python,CloudComputing,DataAnalysis,Containers,MachineLearning,ComputerVision,DataScience,BigData,Chatbot,R,BackendDev,FrontendDev,Blockchain
16963,531713,0,9,0,0,0,9,0,21,0,0,0,0,0,0
16964,1055254,0,0,4,0,0,0,0,0,0,0,0,0,0,4
16965,965121,0,3,4,0,8,14,0,8,0,0,0,0,0,0
16966,497372,0,0,0,0,0,0,0,8,0,0,3,0,0,0
16967,995683,14,3,3,3,0,0,0,3,14,0,0,4,0,4
16968,1804428,9,14,4,8,0,8,0,15,0,0,0,0,0,0
16969,509519,0,0,0,0,0,0,0,4,0,0,0,0,0,0
16970,1124257,7,0,9,0,5,0,0,3,7,0,0,0,0,0
16971,1411871,0,5,0,0,0,15,0,27,0,0,0,0,0,0
16972,879038,40,0,0,0,0,0,0,5,35,0,0,15,0,0
16973,905640,46,8,0,19,0,12,0,14,51,0,4,5,0,5
16974,1836749,8,4,8,0,9,0,0,4,8,4,0,5,0,0
16975,1217807,9,4,0,7,0,0,0,5,9,0,0,0,0,0
16976,906411,0,0,15,3,13,0,0,0,0,0,0,11,0,0
16977,1478352,4,18,0,9,0,4,0,5,0,0,0,4,0,0
16978,787479,3,0,6,3,0,0,0,0,3,5,0,3,0,9
16979,1003062,4,16,8,11,7,3,0,10,4,0,0,5,0,5
16980,733730,5,0,17,0,12,0,0,0,5,0,0,5,5,0
16981,952826,0,4,0,5,0,0,0,21,0,0,10,0,0,0
16982,346708,10,11,5,17,0,0,0,9,10,0,0,0,0,0
16983,774291,0,0,0,5,0,5,0,15,0,0,9,0,0,0
16984,762689,12,10,12,10,4,0,0,21,9,0,5,0,0,5
16985,1846945,0,0,7,0,0,8,0,4,0,3,0,8,5,0
16986,1460031,13,11,0,8,0,14,0,8,9,0,5,4,0,0
16987,1052549,0,5,4,9,3,0,0,12,0,0,4,4,4,0
16988,1469571,5,17,0,8,0,4,0,5,0,0,0,0,0,0
16989,1188892,8,0,3,0,0,0,0,12,3,0,0,0,0,0
16990,770172,24,0,0,7,0,3,0,11,16,0,0,6,0,3
16991,1104567,4,11,0,3,0,4,0,7,4,0,0,0,0,0
16992,1721703,0,9,0,6,0,13,0,7,0,0,0,0,0,0
16993,512600,0,0,0,0,0,0,0,4,0,0,0,0,0,0
16994,673206,10,3,0,4,0,10,0,8,10,0,0,0,0,0
16995,1661233,0,4,5,0,0,12,0,4,0,3,0,5,0,0
16996,1118880,0,10,3,0,7,5,0,5,0,0,0,3,0,3
16997,1244529,4,10,0,0,0,5,0,8,4,3,0,0,0,0
16998,1985748,0,10,5,5,0,0,0,31,0,0,0,0,0,0
16999,665367,18,12,0,24,0,18,0,17,25,0,5,3,0,0
17000,948833,12,9,0,4,0,0,0,5,12,3,0,4,0,0
17001,1097903,17,0,0,14,0,4,0,18,8,0,3,0,0,0
17002,1629244,0,8,0,5,0,3,0,12,0,0,0,0,0,0
17003,409205,0,0,0,5,0,0,0,0,0,0,0,0,0,0
17004,1635732,0,10,3,9,0,3,0,8,0,3,0,0,0,0
17005,599500,9,11,0,8,0,5,0,19,9,0,10,0,0,0
17006,1282943,0,0,0,0,0,8,0,13,0,0,4,0,0,0
17007,1339542,5,3,0,4,0,5,0,15,5,0,5,0,0,0
17008,688577,21,0,0,13,0,0,0,0,17,0,0,4,0,0
17009,676172,15,0,0,3,0,13,0,3,8,0,6,4,0,4
17010,1003039,0,0,14,0,9,0,0,0,0,3,0,13,4,0
17011,1962558,5,13,0,13,0,0,0,5,5,0,0,5,0,0
17012,1650705,13,5,0,0,0,0,0,9,8,3,0,10,0,5
17013,644171,24,9,0,13,0,17,0,18,19,4,14,3,0,3
17014,1731938,8,8,0,0,0,15,0,4,3,0,0,0,0,0
17015,718960,4,0,0,0,0,0,0,0,4,0,0,0,0,0
17016,706801,0,0,0,0,0,0,0,0,0,4,0,0,0,0
17017,1840303,18,16,0,21,0,23,0,16,15,0,8,4,0,0
17018,1104210,0,0,3,0,0,0,0,0,0,0,0,0,0,0
17019,533420,36,0,0,8,0,5,0,0,41,0,0,0,0,0
17020,1494326,7,3,11,4,5,0,0,7,7,0,4,9,0,4
17021,992487,4,5,0,5,0,0,0,15,0,5,0,0,0,0
17022,520004,4,3,3,0,0,9,0,0,4,0,0,0,0,0
17023,1452990,4,12,0,13,0,0,0,23,0,0,0,0,0,0
17024,1503472,4,9,0,5,0,5,0,7,4,0,0,0,0,0
17025,263419,11,14,0,9,0,4,0,8,11,4,0,0,0,0
17026,1986909,8,13,5,9,0,0,0,4,8,0,0,15,0,8
17027,724860,7,3,14,0,3,0,0,3,7,0,0,5,5,0
17028,1088510,9,12,4,5,5,3,0,9,5,0,0,0,0,0
17029,701543,0,8,0,8,0,9,0,8,0,0,5,5,0,5
17030,561002,0,8,0,0,0,14,0,19,0,0,0,3,0,3
17031,1836916,0,9,0,3,3,3,0,7,0,0,0,0,0,0
17032,887680,18,9,5,21,0,10,0,23,19,0,4,4,0,5
17033,505363,13,0,5,15,0,6,0,8,13,0,5,0,0,0
17034,943780,10,12,0,11,0,0,0,8,10,3,0,4,0,4
17035,533406,4,0,12,0,7,0,0,4,4,0,0,17,3,0
17036,885091,0,14,5,10,0,4,0,5,0,0,0,3,0,3
17037,948881,22,11,0,30,0,23,0,29,17,0,11,7,0,9
17038,1067580,0,13,0,9,0,0,0,9,0,0,0,5,0,5
17039,1059197,0,0,5,0,0,0,0,0,0,0,0,0,0,5
17040,497062,30,0,0,3,0,0,0,0,30,0,0,0,0,0
17041,1813659,0,0,0,0,0,5,0,0,0,0,0,0,0,0
17042,1563634,0,9,0,7,0,10,0,8,0,0,0,0,0,0
17043,1045938,5,8,3,3,0,4,0,17,5,0,0,0,0,0
17044,1923495,3,12,0,8,0,0,0,8,0,0,0,0,0,0
17045,2014640,5,5,5,3,5,0,0,5,0,0,0,0,0,0
17046,1913083,0,0,3,0,0,0,0,0,0,0,0,0,0,0
17047,1247955,0,16,0,8,0,7,0,17,0,0,0,0,0,0
17048,435013,18,0,0,10,0,0,0,0,14,0,0,0,0,4
17049,1620204,15,14,0,15,0,5,0,8,10,0,4,0,0,0
17050,1217721,8,8,0,0,0,3,0,8,8,0,0,0,0,0
17051,688204,5,3,5,0,3,8,0,3,5,3,0,5,0,0
17052,1080460,0,14,3,9,3,7,0,8,0,0,0,0,0,0
17053,980498,6,0,3,10,0,5,0,19,3,0,3,0,0,0
17054,990103,18,0,0,7,0,0,0,0,18,0,0,0,0,0
17055,726922,3,0,9,0,10,0,0,5,3,0,0,4,0,0
17056,949925,5,14,0,11,0,7,0,13,5,0,0,0,0,0
17057,896320,0,4,0,0,0,5,0,21,0,0,10,0,0,0
17058,409607,6,0,0,0,0,0,0,14,6,0,4,0,0,0
17059,1309161,7,0,4,0,0,0,0,4,7,3,0,4,0,4
17060,527277,0,0,0,0,0,0,0,18,0,0,5,3,0,3
17061,913233,0,5,4,0,10,0,0,9,0,3,0,3,0,7
17062,1622467,0,5,9,5,0,5,0,3,0,4,0,9,0,0
17063,1546734,4,5,18,3,3,0,0,13,0,0,0,3,0,0
17064,1641650,0,7,0,0,0,15,0,6,0,0,0,0,0,0
17065,1019411,5,5,0,3,0,0,0,20,0,0,12,0,0,0
17066,1479480,4,9,0,4,0,13,0,0,0,0,0,0,0,0
17067,759278,9,4,0,0,0,10,0,8,9,0,0,0,0,0
17068,1094239,0,0,4,0,0,14,0,4,0,0,0,3,0,3
17069,1895599,18,3,0,6,0,0,0,11,11,0,0,0,0,0
17070,391562,0,9,5,5,0,10,0,7,0,0,0,0,0,0
17071,1837005,3,0,22,0,3,0,0,9,3,0,0,15,5,5
17072,730876,19,0,11,8,0,3,0,5,19,0,0,0,0,0
17073,765268,0,0,8,3,0,0,0,10,0,0,0,0,0,0
17074,1507930,0,11,0,8,0,0,0,8,0,0,0,4,0,0
17075,977607,0,4,4,0,3,0,0,9,0,5,5,0,0,0
17076,1229921,0,0,4,0,5,5,0,5,0,0,0,3,0,3
17077,901995,8,4,5,5,4,3,0,20,5,4,4,0,0,5
17078,1608873,28,3,0,5,0,0,0,6,24,0,0,0,0,0
17079,1201170,0,0,10,0,8,5,0,0,0,0,0,5,5,0
17080,886524,30,7,0,7,0,11,0,24,22,0,5,0,0,0
17081,1100974,14,13,0,16,0,7,0,8,8,5,10,5,0,0
17082,678307,12,0,3,3,7,0,0,0,12,0,0,4,0,4
17083,1425865,0,0,4,0,0,0,0,0,0,0,0,0,0,0
17084,505379,5,0,0,5,0,4,0,4,5,0,0,0,0,0
17085,900674,0,9,3,5,5,5,0,12,0,0,3,3,0,6
17086,2051694,3,12,0,10,0,0,0,8,0,0,6,0,0,0
17087,777722,8,16,0,8,0,3,0,12,8,0,0,0,0,0
17088,18169,20,0,0,0,0,0,0,0,16,0,0,8,0,0
17089,1029536,5,4,4,4,0,0,0,15,5,0,0,0,0,0
17090,734245,12,13,5,20,0,3,0,11,12,0,0,3,0,3
17091,911992,24,0,0,9,0,0,0,8,20,0,3,0,0,0
17092,906501,18,0,0,9,0,4,0,0,14,0,0,4,0,0
17093,1782827,0,18,0,10,0,5,0,11,0,0,0,0,0,0
17094,988863,0,14,0,5,0,16,0,8,0,0,0,0,0,0
17095,494681,28,0,0,4,0,0,0,0,28,0,0,0,0,0
17096,1806453,5,0,7,0,0,8,0,8,5,4,0,3,0,0
17097,740712,8,9,0,0,0,5,0,7,8,0,0,0,0,0
17098,1220348,31,4,9,15,6,3,0,4,38,0,3,6,0,0
17099,972102,3,3,4,0,0,0,0,6,3,4,0,0,0,4
17100,996116,3,10,10,8,3,0,0,10,3,0,0,0,0,0
17101,1448869,12,0,25,4,11,0,0,0,12,0,0,12,0,0
17102,1500566,11,12,8,9,0,25,0,18,6,4,0,18,6,9
17103,406109,0,0,0,0,0,0,0,0,0,5,0,0,0,0
17104,630205,30,4,0,18,0,3,0,4,38,0,5,0,0,0
17105,1240500,0,13,0,8,0,0,0,17,0,0,0,0,0,0
17106,1079607,5,8,0,4,3,0,0,9,5,0,0,4,4,0
17107,995761,0,9,0,11,0,0,0,9,0,0,0,0,0,0
17108,728760,4,3,0,3,0,4,0,7,4,0,0,0,0,0
17109,456340,21,5,20,5,14,5,0,8,21,0,0,8,0,0
17110,957999,34,4,4,5,4,0,0,4,34,0,0,0,0,3
17111,1343362,8,15,0,10,0,0,0,15,3,0,5,0,0,0
17112,1175307,23,0,0,3,0,0,0,0,23,0,0,0,0,0
17113,511324,0,0,0,0,0,0,0,5,0,0,0,0,0,0
17114,737776,7,0,0,0,0,0,0,8,7,0,0,3,3,0
17115,689184,4,0,0,3,0,3,0,22,0,0,5,0,0,0
17116,716404,0,0,0,0,0,0,0,0,0,4,0,0,0,0
17117,1437815,0,0,8,0,6,0,0,0,0,3,0,10,0,0
17118,1028608,26,0,0,5,0,0,0,0,26,0,0,0,0,0
17119,1251490,0,0,3,0,0,0,0,0,0,0,0,0,0,0
17120,1773501,10,15,14,13,0,3,0,12,10,4,0,0,0,0
17121,428728,6,0,0,10,0,8,0,8,3,0,0,0,0,0
17122,891446,11,3,3,6,0,0,0,16,11,4,0,0,0,0
17123,740937,11,3,3,0,0,0,0,9,11,0,0,0,0,0
17124,1103979,0,13,13,12,11,13,0,18,0,0,0,6,0,0
17125,1322588,0,5,17,0,17,0,0,8,0,0,0,11,0,0
17126,936227,3,17,0,12,0,4,0,22,3,0,0,4,0,4
17127,1104863,0,0,16,0,12,0,0,0,0,0,0,11,0,3
17128,1006855,13,5,0,0,0,0,0,5,13,0,0,0,0,0
17129,1442571,8,10,4,5,0,8,0,10,8,4,0,4,0,0
17130,1339601,0,12,0,5,0,3,0,7,0,5,0,0,0,0
17131,1457820,7,0,0,3,0,3,0,6,7,0,0,3,0,0
17132,1116466,10,15,4,21,5,12,0,19,10,3,3,0,0,0
17133,1085213,3,10,0,0,0,15,0,8,3,5,0,0,0,0
17134,1079211,0,18,0,8,0,8,0,10,0,0,8,3,0,3
17135,1745823,3,10,0,9,0,3,0,7,0,0,0,0,0,0
17136,947548,3,6,14,0,12,3,0,3,3,4,0,9,0,0
17137,1813094,0,0,4,0,0,3,0,4,0,0,0,0,0,0
17138,1159255,0,13,4,13,0,0,0,9,0,0,5,0,0,0
17139,1804398,13,16,3,8,0,9,0,19,3,0,0,0,0,0
17140,1938795,0,4,14,0,0,3,0,9,0,3,0,9,0,10
17141,1430961,17,10,4,0,0,15,0,5,14,3,0,7,0,0
17142,743536,4,0,4,0,9,0,0,4,4,0,0,0,0,0
17143,781548,22,0,0,0,0,4,0,0,26,0,0,4,0,0
17144,1115053,15,9,0,5,0,0,0,4,10,0,0,0,0,0
17145,2028876,0,3,13,3,3,0,0,0,0,0,0,5,5,0
17146,1797889,0,16,0,12,0,12,0,16,0,0,0,0,0,0
17147,1247797,26,9,7,21,0,0,0,4,18,0,0,5,0,0
17148,676316,39,4,0,14,0,0,0,8,32,0,4,4,0,0
17149,1963241,0,11,0,7,0,12,0,4,0,0,0,0,0,0
17150,717430,8,12,4,14,0,10,0,8,8,4,3,0,0,0
17151,695397,15,0,0,6,0,0,0,0,10,0,0,8,0,3
17152,1651033,0,15,0,15,0,5,0,18,0,0,14,0,0,0
17153,2050428,0,0,0,0,0,0,0,0,0,0,0,5,5,0
17154,267475,18,0,0,4,0,0,0,0,18,0,0,3,0,0
17155,1310347,18,3,0,8,0,0,0,0,18,0,0,0,0,0
17156,1176599,24,0,0,10,0,4,0,4,19,0,20,0,0,0
17157,774747,13,0,0,5,0,10,0,0,16,0,0,5,0,0
17158,1167019,0,0,20,0,17,0,0,0,0,0,0,9,0,0
17159,605340,18,0,0,9,0,0,0,0,21,0,0,3,0,0
17160,1318674,9,16,0,9,0,3,0,20,5,0,4,0,0,0
17161,729743,6,4,0,3,0,4,0,8,10,0,0,0,0,0
17162,877429,0,4,5,5,0,5,0,9,0,3,0,0,0,0
17163,429329,8,13,0,10,0,11,0,26,0,0,4,0,0,0
17164,534551,0,0,0,4,0,0,0,0,0,0,0,0,0,0
17165,1287630,11,0,12,4,5,0,0,0,11,0,0,8,0,0
17166,974088,3,0,10,9,0,0,0,8,3,0,4,3,0,8
17167,1627525,12,11,15,13,7,0,0,3,8,0,0,5,0,0
17168,1241340,5,0,10,0,0,0,0,5,0,0,0,11,3,5
17169,344052,24,0,0,5,0,0,0,0,24,0,0,0,0,0
17170,937889,9,18,0,16,0,21,0,29,9,0,11,0,0,0
17171,1103321,6,3,0,6,0,0,0,7,0,0,10,0,0,0
17172,875759,8,0,0,0,0,7,0,0,4,0,8,3,0,3
17173,1911906,0,0,4,0,11,0,0,0,0,0,0,15,11,0
17174,1095174,14,3,11,5,6,7,0,5,14,0,0,11,0,3
17175,1374614,15,0,5,4,3,0,0,0,12,0,0,5,0,10
17176,723255,0,0,0,0,0,0,0,0,0,4,0,0,0,0
17177,520090,8,0,0,5,0,0,0,6,8,0,8,0,0,4
17178,1286491,0,5,9,0,0,0,0,14,0,0,5,5,0,5
17179,1675818,0,0,14,0,0,4,0,0,0,4,0,0,0,0
17180,1404017,15,0,0,0,0,0,0,0,10,0,0,11,0,0
17181,982481,8,0,4,4,4,15,0,4,12,0,0,4,0,0
17182,683164,0,0,0,0,0,0,0,0,0,5,0,0,0,0
17183,1935188,0,4,0,8,0,0,0,11,0,0,8,0,0,0
17184,757595,13,5,0,5,0,0,0,9,13,0,0,0,0,0
17185,1140279,13,4,0,8,0,0,0,8,13,0,0,0,0,0
17186,721508,0,0,0,0,0,0,0,0,0,3,0,0,0,0
17187,381375,9,0,0,0,0,4,0,4,9,0,0,4,0,4
17188,1005875,0,3,12,0,8,0,0,3,0,0,0,8,0,9
17189,1484629,11,0,0,0,0,0,0,12,7,0,0,0,0,0
17190,1434725,4,0,13,0,0,0,0,5,4,0,0,3,0,3
17191,1463463,0,0,12,0,13,0,0,0,0,0,0,11,0,3
17192,1015898,11,14,0,8,0,16,0,21,11,0,0,0,0,0
17193,603596,17,4,0,4,0,0,0,8,17,0,4,0,0,0
17194,974148,7,0,0,18,0,0,0,13,3,0,9,0,0,0
17195,510314,0,0,0,0,0,0,0,4,0,0,0,0,0,0
17196,55958,0,14,0,9,0,8,0,5,0,5,0,0,0,0
17197,1302492,5,7,0,3,0,0,0,8,5,0,4,3,0,3
17198,1704702,0,0,5,0,3,5,0,0,0,0,0,9,5,5
17199,1956244,0,4,15,0,9,0,0,4,0,0,0,5,5,0
17200,1241039,0,0,11,0,6,0,0,0,0,0,0,4,0,4
17201,1579405,3,10,0,4,0,3,0,7,0,5,4,0,0,0
17202,1246318,14,13,16,4,9,20,0,13,14,5,4,11,0,9
17203,511982,3,0,0,5,0,4,0,21,0,0,5,0,0,0
17204,510414,0,0,0,0,0,0,0,3,0,0,0,0,0,0
17205,972024,13,0,0,5,0,5,0,0,13,4,0,4,0,9
17206,435008,8,0,0,0,0,0,0,0,8,0,0,0,0,0
17207,1294571,10,14,4,8,7,6,0,12,10,0,0,5,0,5
17208,718603,61,3,5,38,0,18,0,28,64,0,17,13,0,0
17209,1777068,0,4,13,0,4,0,0,4,0,0,0,0,0,0
17210,1803882,13,14,4,8,0,7,0,20,5,0,0,0,0,0
17211,786485,0,0,0,0,7,10,0,0,0,0,0,0,0,0
17212,1057924,0,10,4,7,0,4,0,8,0,0,9,0,0,0
17213,1531158,3,14,3,5,0,17,0,15,6,4,5,4,0,4
17214,1108083,4,13,3,7,0,5,0,4,4,0,0,0,0,0
17215,719224,6,3,0,0,0,9,0,19,6,0,8,4,0,0
17216,435621,3,0,0,0,0,0,0,0,3,0,0,0,0,0
17217,1044581,12,13,0,8,0,0,0,12,8,0,0,5,0,5
17218,1808312,5,4,0,0,4,3,0,16,0,0,0,0,0,0
17219,891182,0,4,0,0,0,4,0,4,0,0,0,0,0,0
17220,510872,0,0,0,0,0,0,0,5,0,0,0,0,0,0
17221,719327,3,13,0,8,0,26,0,21,3,4,13,0,0,0
17222,436041,15,7,3,8,0,6,0,4,15,0,0,4,0,0
17223,1811258,0,9,0,3,0,12,0,5,0,0,0,0,0,0
17224,1224970,0,0,11,0,9,0,0,5,0,0,0,10,5,5
17225,1446637,0,11,3,11,0,5,0,8,0,0,0,0,0,0
17226,1032532,0,0,0,0,0,3,0,3,0,0,0,0,0,0
17227,1578125,15,11,0,21,0,5,0,27,12,0,5,0,0,0
17228,1273650,0,0,18,0,11,0,0,0,0,0,0,9,0,0
17229,1261075,8,9,12,10,9,0,0,9,0,0,0,14,5,4
17230,1782583,10,13,0,4,0,4,0,5,5,0,0,0,0,0
17231,1863031,0,11,0,8,0,8,0,3,0,0,0,0,0,0
17232,1923633,0,0,12,0,5,0,0,5,0,0,0,12,0,3
17233,907341,5,3,3,3,0,4,0,8,5,0,0,0,0,0
17234,1876028,3,0,8,3,4,0,0,3,3,4,0,3,0,0
17235,636478,4,13,3,12,0,18,0,14,4,0,0,4,0,4
17236,1656151,4,12,0,9,0,3,0,11,4,5,0,0,0,0
17237,365843,7,7,0,0,0,12,0,7,3,0,0,4,0,0
17238,1088691,3,0,11,0,0,0,0,4,3,0,0,0,0,0
17239,1173143,8,12,0,8,0,0,0,4,8,0,0,0,0,0
17240,1531167,4,0,10,0,11,0,0,0,0,0,0,0,0,0
17241,1915074,3,14,0,7,0,3,0,16,0,0,0,0,0,0
17242,1821358,0,0,3,0,0,0,0,0,0,0,0,0,0,0
17243,598129,6,0,0,5,0,3,0,7,3,0,0,0,0,0
17244,1033769,8,3,10,0,10,0,0,3,5,4,0,6,0,0
17245,1603292,0,4,0,4,0,12,0,5,0,0,12,3,0,0
17246,1884683,0,6,6,0,0,8,0,8,0,0,0,0,0,0
17247,1052240,9,5,0,5,3,5,0,5,5,0,0,4,0,0
17248,1864813,0,13,8,10,0,9,0,11,0,0,0,0,0,3
17249,1330001,0,13,14,8,12,0,0,9,0,4,0,15,0,12
17250,790553,22,0,0,4,0,0,0,0,22,0,0,0,0,0
17251,717664,4,0,5,0,0,8,0,4,4,0,0,4,0,9
17252,1089549,3,17,0,8,0,4,0,9,0,0,0,0,0,0
17253,1517928,5,5,0,0,0,5,0,5,5,4,0,5,5,0
17254,1349322,13,4,0,0,0,0,0,8,13,0,0,0,0,0
17255,920037,0,0,3,0,0,0,0,0,0,0,0,0,0,0
17256,1632108,7,8,0,7,0,4,0,13,7,0,0,4,0,0
17257,1333715,5,12,3,5,0,7,0,4,5,3,0,0,0,0
17258,1425254,4,3,5,0,0,0,0,16,4,0,0,0,0,0
17259,1851674,7,4,5,12,0,8,0,9,7,3,0,0,0,0
17260,964897,11,17,0,17,3,9,0,3,8,3,7,8,0,0
17261,317615,23,0,0,10,0,0,0,3,23,5,5,0,0,0
17262,1977869,9,6,0,3,0,0,0,10,9,0,4,0,0,0
17263,1873871,0,13,0,11,0,7,0,16,0,0,8,0,0,0
17264,843249,7,0,5,0,0,5,0,13,0,0,0,7,0,0
17265,662916,16,0,0,4,0,0,0,0,16,0,0,3,0,3
17266,1341405,0,0,10,0,10,0,0,0,0,0,0,10,4,0
17267,1206647,0,0,0,0,0,0,0,3,0,0,0,0,0,0
17268,1263263,9,0,7,0,5,0,0,3,9,0,0,3,0,3
17269,785365,3,0,6,3,0,0,0,5,3,0,0,4,0,4
17270,442754,0,0,0,3,0,0,0,0,0,0,0,0,0,0
17271,1023818,21,13,4,21,4,9,0,14,18,0,3,6,0,3
17272,622259,12,3,0,0,0,0,0,11,12,0,5,0,0,0
17273,922140,60,13,7,23,11,13,0,5,58,0,5,27,0,4
17274,1723841,0,0,3,0,0,0,0,0,0,0,0,0,0,0
17275,718296,8,0,0,10,0,7,0,0,8,0,0,0,0,0
17276,1017192,26,15,0,23,0,20,0,21,19,0,0,4,0,4
17277,1994980,5,4,3,5,4,4,0,20,0,0,13,0,0,0
17278,1428914,23,0,0,4,0,0,0,0,23,0,0,0,0,0
17279,1218742,0,0,0,0,0,4,0,0,0,0,0,0,0,0
17280,931988,8,8,0,5,0,8,0,15,8,0,0,0,0,0
17281,1060410,7,10,0,5,0,5,0,5,7,0,0,0,0,0
17282,1838090,15,0,5,0,0,0,0,10,10,0,0,5,0,0
17283,1184966,10,0,5,4,7,0,0,0,10,0,0,5,0,5
17284,1074527,3,3,5,0,3,0,0,3,3,0,0,5,0,0
17285,1749852,0,0,8,0,5,0,0,0,0,0,0,8,0,13
17286,1262100,0,3,3,0,0,0,0,17,0,0,0,0,0,0
17287,944814,0,4,8,0,11,0,0,7,0,0,0,8,0,0
17288,510750,0,0,0,0,0,0,0,4,0,0,0,0,0,0
17289,1209121,10,15,0,18,0,12,0,17,10,3,5,5,0,0
17290,990411,5,0,18,9,8,0,0,4,5,0,0,9,0,4
17291,945068,8,5,0,0,0,0,0,13,8,0,3,3,0,3
17292,1013913,26,0,0,18,0,5,0,0,35,0,6,5,0,0
17293,512512,0,0,0,0,0,0,0,5,0,0,5,0,0,0
17294,1180417,5,13,4,12,0,3,0,20,0,0,0,0,0,0
17295,1914004,13,7,0,7,0,3,0,0,13,0,0,0,0,0
17296,1254470,0,13,4,10,4,0,0,3,0,0,0,4,0,0
17297,1000886,9,13,0,10,0,0,0,3,0,0,0,0,0,0
17298,1071165,5,0,0,4,0,5,0,19,0,0,0,0,0,0
17299,897212,22,0,7,4,8,4,0,9,17,0,0,21,11,0
17300,1164729,3,0,4,0,0,0,0,10,0,0,0,4,0,4
17301,1401687,4,4,0,0,0,0,0,16,4,0,0,0,0,0
17302,548884,3,5,0,0,0,20,0,9,3,0,0,0,0,0
17303,951425,3,17,4,16,0,12,0,23,0,0,0,3,0,3
17304,1653881,0,9,0,0,0,10,0,4,0,5,0,5,0,5
17305,1187061,24,5,0,17,0,8,0,7,24,0,3,4,0,4
17306,359976,0,0,0,5,0,0,0,0,0,0,0,0,0,0
17307,1017032,15,0,0,6,0,0,0,8,10,0,0,3,0,3
17308,759320,4,7,0,4,0,0,0,8,4,0,0,3,0,3
17309,970477,12,0,7,5,0,0,0,9,12,0,0,0,0,0
17310,512859,0,0,0,0,0,0,0,3,0,0,0,0,0,0
17311,1221642,0,0,0,0,0,0,0,0,0,0,0,23,14,0
17312,487468,4,0,0,4,0,0,0,0,4,0,0,0,0,0
17313,599171,22,0,0,6,0,0,0,0,22,0,0,0,0,0
17314,1334145,20,12,4,5,0,17,0,17,15,4,4,4,0,8
17315,690606,19,3,0,0,0,3,0,7,16,0,4,11,0,0
17316,1784245,18,10,15,14,5,15,0,21,10,5,8,13,0,11
17317,1404669,3,15,0,8,0,4,0,3,3,0,0,0,0,0
17318,488588,10,5,4,4,0,0,0,13,5,3,0,0,0,0
17319,883965,5,0,0,4,0,7,0,21,0,0,4,0,0,0
17320,209738,7,5,0,5,0,12,0,5,7,0,3,0,0,0
17321,876411,0,13,0,9,4,0,0,18,0,4,3,0,0,0
17322,1384141,0,4,4,4,8,0,0,3,0,0,0,3,0,3
17323,550777,10,16,4,12,0,11,0,21,7,0,3,4,0,4
17324,1492215,3,18,8,12,8,7,0,8,0,0,0,7,0,3
17325,510192,0,0,0,0,0,0,0,0,0,3,0,0,0,0
17326,1005971,5,0,10,0,3,0,0,0,5,0,0,5,0,5
17327,1494771,5,14,7,9,0,0,0,14,0,0,0,0,0,0
17328,795618,28,4,7,18,0,7,0,21,28,0,0,0,0,0
17329,1744764,0,11,0,3,0,15,0,8,0,0,0,0,0,0
17330,785349,24,3,0,8,0,3,0,7,24,0,0,3,0,3
17331,1892416,18,3,4,10,0,0,0,7,9,4,0,3,0,3
17332,589162,23,0,0,3,0,0,0,5,23,0,0,0,0,0
17333,1023968,0,0,3,0,0,0,0,0,0,0,0,0,0,3
17334,1165918,21,18,6,19,7,16,0,28,17,3,3,41,13,3
17335,794436,14,0,0,4,0,0,0,17,14,0,5,3,0,3
17336,1416398,4,0,0,4,5,14,0,0,4,0,0,0,0,0
17337,431027,4,0,0,0,0,0,0,0,4,0,0,0,0,0
17338,669611,7,3,0,7,0,0,0,3,7,0,0,0,0,0
17339,1191178,5,4,20,0,13,0,0,4,5,0,0,9,0,0
17340,1242754,11,4,15,0,13,0,0,8,11,0,4,11,0,0
17341,611688,8,0,0,0,0,0,0,12,8,0,0,0,0,0
17342,1181984,4,5,0,5,0,0,0,12,4,0,0,5,0,5
17343,503793,19,5,0,5,0,8,0,5,19,0,0,0,0,0
17344,1663912,0,9,5,0,0,5,0,8,0,0,0,5,0,0
17345,286217,8,5,4,0,3,0,0,10,8,0,0,0,0,0
17346,1119905,0,0,11,0,16,0,0,3,0,0,0,7,0,0
17347,1839238,0,0,18,0,4,0,0,0,0,0,0,10,5,0
17348,896881,14,0,9,9,0,12,0,8,11,0,0,7,0,8
17349,962105,4,0,4,4,0,0,0,4,4,3,0,0,0,0
17350,413432,13,0,0,5,0,9,0,5,14,0,0,7,0,0
17351,457634,10,0,0,13,0,0,0,5,10,0,0,0,0,0
17352,1786554,0,13,3,5,4,4,0,4,0,0,0,3,0,3
17353,1327221,0,4,0,8,0,8,0,7,0,4,0,0,0,0
17354,1099208,0,0,4,0,0,0,0,0,0,0,0,0,0,0
17355,761704,14,9,0,10,0,12,0,11,14,0,9,0,0,0
17356,2022356,34,0,0,6,0,4,0,5,31,0,0,0,0,0
17357,1466053,0,17,0,9,0,4,0,4,0,5,0,0,0,0
17358,586918,26,0,0,4,0,4,0,16,23,0,3,0,0,0
17359,1670385,0,12,3,3,0,5,0,7,0,0,0,0,0,0
17360,1094121,0,3,4,0,0,4,0,13,0,0,0,3,0,7
17361,1051501,0,3,11,0,3,0,0,3,0,0,0,4,4,0
17362,935449,0,14,0,7,0,9,0,10,0,0,0,0,0,0
17363,1127054,17,0,0,8,0,3,0,0,20,0,0,3,0,0
17364,1260066,0,8,5,0,0,8,0,5,0,5,0,9,0,0
